Region,Farm,Codfrm,Date,Latitude,Longitude,Elevation,Collector,Order,Family,Tribe,Genus,Species,Codsp,Common name,Abundance,Report
Valle Central,Rosa María Ruiz,ROSRUI,2021-04-06T00:00:00Z,10.049495,-84.11528833,1474,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",19,4
Valle Central,Víctor Arias,VICARI,2021-04-19T00:00:00Z,9.979685,-84.10424667,1087,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",10,5
Valle Central,Víctor Arias,VICARI,2021-04-19T00:00:00Z,9.979685,-84.10424667,1087,R. Montoya,Hymenoptera,Apidae,Centridini,Centris,Unknown,CENSPP,Unknown,2,5
Valle Central,Víctor Arias,VICARI,2021-04-19T00:00:00Z,9.979685,-84.10424667,1087,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Meliponini,Geotrigona,lutzi,GEOLUT,Abeja de tierra,5,5
Valle Central,Víctor Arias,VICARI,2021-04-19T00:00:00Z,9.979685,-84.10424667,1087,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",3,5
Valle Central,Víctor Arias,VICARI,2021-04-19T00:00:00Z,9.979685,-84.10424667,1087,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",4,5
Valle Central,Víctor Arias,VICARI,2021-04-19T00:00:00Z,9.979685,-84.10424667,1087,R. Montoya,Hymenoptera,Halictidae,Unknown,Unknown,Unknown,HLCSPP,Unknown,1,5
Valle Central,Víctor Arias,VICARI,2021-04-19T00:00:00Z,9.979685,-84.10424667,1087,M.Jimenez,Hymenoptera,Apidae,Xylocopini,Xylocopa,Unknown,XYLSPP,"Chiquizá, carpintera",1,5
Valle Occidental,Carlos Aguilar,CARAGU,2021-04-19T00:00:00Z,10.123175,-84.523692,1078,A. Zuñiga/ R. Arias,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",24,6
Valle Occidental,Carlos Aguilar,CARAGU,2021-04-19T00:00:00Z,10.123175,-84.523692,1078,R. Arias,Hymenoptera,Apidae,Meliponini,Partamona,orizabaensis,PARORI,"Enreda pelo, atarrá de suelo",1,6
Valle Occidental,Carlos Aguilar,CARAGU,2021-04-19T00:00:00Z,10.123175,-84.523692,1078,A. Zuñiga/ R. Arias,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",3,6
Valle Occidental,Carlos Cubero,CARCUB,2021-04-20T00:00:00Z,10.05979,-84.4841283,1090,A. Zuñiga/ R. Arias,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",3,6
Valle Occidental,Carlos Cubero,CARCUB,2021-04-20T00:00:00Z,10.05979,-84.4841283,1090,R. Arias,Hymenoptera,Apidae,Meliponini,Trigona,fulviventris,TRIFUL,"Culo de buey, culo de señora",1,6
Valle Occidental,Célimo Salas,CELSAL,2021-04-20T00:00:00Z,10.04758,-84.486735,1106,A. Zuñiga/ R. Arias,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",3,6
Valle Occidental,Célimo Salas,CELSAL,2021-04-20T00:00:00Z,10.04758,-84.486735,1106,R. Arias,Hymenoptera,Apidae,Meliponini,Geotrigona,lutzi,GEOLUT,Abeja de tierra,1,6
Valle Occidental,Célimo Salas,CELSAL,2021-04-20T00:00:00Z,10.04758,-84.486735,1106,A. Zuñiga,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",1,6
Valle Occidental,Célimo Salas,CELSAL,2021-04-20T00:00:00Z,10.04758,-84.486735,1106,A. Zuñiga/ R. Arias,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",4,6
Valle Occidental,Esteban Arrieta Barboza 1,ESTAR1,2021-04-21T00:00:00Z,10.14355,-84.37076,1510,A. Zuñiga/ R. Arias,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",14,6
Valle Occidental,Esteban Arrieta Barboza 1,ESTAR1,2021-04-21T00:00:00Z,10.14355,-84.37076,1510,A. Zuñiga/ R. Arias,Hymenoptera,Apidae,Meliponini,Geotrigona,lutzi,GEOLUT,Abeja de tierra,2,6
Valle Occidental,Esteban Arrieta Barboza 1,ESTAR1,2021-04-21T00:00:00Z,10.14355,-84.37076,1510,A. Zuñiga,Hymenoptera,Apidae,Meliponini,Melipona,costaricensis,MELCOS,"Jicote barcino, ocular",1,6
Valle Occidental,Esteban Arrieta Barboza 1,ESTAR1,2021-04-21T00:00:00Z,10.14355,-84.37076,1510,A. Zuñiga,Hymenoptera,Apidae,Meliponini,Partamona,orizabaensis,PARORI,"Enreda pelo, atarrá de suelo",1,6
Valle Occidental,Esteban Arrieta Barboza 1,ESTAR1,2021-04-21T00:00:00Z,10.14355,-84.37076,1510,A. Zuñiga/ R. Arias,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",4,6
Valle Occidental,Esteban Arrieta Barboza 2,ESTAR2,2021-04-22T00:00:00Z,10.13928,-84.36304,1439,A. Zuñiga/ R. Arias,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",8,6
Valle Occidental,Esteban Arrieta Barboza 2,ESTAR2,2021-04-22T00:00:00Z,10.13928,-84.36304,1439,A. Zuñiga/ R. Arias,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",6,6
Valle Occidental,Esteban Arrieta Barboza 2,ESTAR2,2021-04-22T00:00:00Z,10.13928,-84.36304,1439,A. Zuñiga/ R. Arias,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",6,6
Valle Occidental,Esteban Arrieta Barboza 2,ESTAR2,2021-04-22T00:00:00Z,10.13928,-84.36304,1439,R. Arias,Hymenoptera,Apidae,Meliponini,Trigona,fulviventris,TRIFUL,"Culo de buey, culo de señora",1,6
Valle Occidental,Finca El Pilon 2,ELPIL2,2021-04-16T00:00:00Z,10.0770733,-84.37583,998,R. Montoya/ A.Zuñiga/M.Jimenez,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",24,6
Valle Occidental,Finca El Pilon 2,ELPIL2,2021-04-16T00:00:00Z,10.0770733,-84.37583,998,R. Montoya,Hymenoptera,Apidae,Exomalopsini,Exomalopsis,Unknown,EXOSPP,Unknown,1,6
Valle Occidental,Finca El Pilon 2,ELPIL2,2021-04-16T00:00:00Z,10.0770733,-84.37583,998,R. Montoya,Hymenoptera,Apidae,Meliponini,Geotrigona,lutzi,GEOLUT,Abeja de tierra,1,6
Valle Occidental,Finca El Pilon 2,ELPIL2,2021-04-16T00:00:00Z,10.0770733,-84.37583,998,A. Zuñiga,Hymenoptera,Apidae,Meliponini,Partamona,orizabaensis,PARORI,"Enreda pelo, atarrá de suelo",1,6
Valle Occidental,Finca El Pilon 2,ELPIL2,2021-04-16T00:00:00Z,10.0770733,-84.37583,998,R. Montoya,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",4,6
Valle Occidental,Finca El Pilon 2,ELPIL2,2021-04-16T00:00:00Z,10.0770733,-84.37583,998,R. Montoya,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",2,6
Valle Occidental,Finca El Pilon 2,ELPIL2,2021-04-16T00:00:00Z,10.0770733,-84.37583,998,R. Montoya,Hymenoptera,Halictidae,Unknown,Unknown,Unknown,HLCSPP,Unknown,2,6
Valle Occidental,Finca El Pilon 2,ELPIL2,2021-04-16T00:00:00Z,10.0770733,-84.37583,998,M.Jimenez,Hymenoptera,Apidae,Xylocopini,Xylocopa,Unknown,XYLSPP,"Chiquizá, carpintera",1,6
Valle Occidental,Francisco Rodriguez,FRAROD,2021-04-19T00:00:00Z,10.095669,-84.549135,1116,A. Zuñiga/ R. Arias,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",30,6
Valle Occidental,Francisco Rodriguez,FRAROD,2021-04-19T00:00:00Z,10.095669,-84.549135,1116,R. Arias,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",1,6
Valle Occidental,Francisco Rodriguez,FRAROD,2021-04-19T00:00:00Z,10.095669,-84.549135,1116,A. Zuñiga,Hymenoptera,Apidae,Xylocopini,Xylocopa,Unknown,XYLSPP,"Chiquizá, carpintera",1,6
Valle Occidental,Javier Alfaro Camacho,JAVALF,2021-04-22T00:00:00Z,10.1488,-84.32612,1553,A. Zuñiga/ R. Arias,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",17,6
Valle Occidental,Javier Alfaro Camacho,JAVALF,2021-04-22T00:00:00Z,10.1488,-84.32612,1553,A. Zuñiga,Hymenoptera,Apidae,Bombini,Bombus,melaleucus,BOMMEL,Chiquizá,1,6
Valle Occidental,Javier Alfaro Camacho,JAVALF,2021-04-22T00:00:00Z,10.1488,-84.32612,1553,A. Zuñiga,Hymenoptera,Apidae,Exomalopsini,Exomalopsis,Unknown,EXOSPP,Unknown,1,6
Valle Occidental,Javier Alfaro Camacho,JAVALF,2021-04-22T00:00:00Z,10.1488,-84.32612,1553,A. Zuñiga/ R. Arias,Hymenoptera,Apidae,Meliponini,Partamona,orizabaensis,PARORI,"Enreda pelo, atarrá de suelo",6,6
Valle Occidental,Javier Alfaro Camacho,JAVALF,2021-04-22T00:00:00Z,10.1488,-84.32612,1553,R. Arias,Hymenoptera,Apidae,Meliponini,Trigona,fulviventris,TRIFUL,"Culo de buey, culo de señora",2,6
Valle Occidental,Javier Alfaro Camacho,JAVALF,2021-04-22T00:00:00Z,10.1488,-84.32612,1553,A. Zuñiga,Hymenoptera,Halictidae,Unknown,Unknown,Unknown,HLCSPP,Unknown,1,6
Valle Occidental,Javier Alfaro Camacho,JAVALF,2021-04-22T00:00:00Z,10.1488,-84.32612,1553,A. Zuñiga,Hymenoptera,Apidae,Xylocopini,Xylocopa,Unknown,XYLSPP,"Chiquizá, carpintera",1,6
Valle Occidental,José Alberto Esquivel Bonilla,JOSESQ,2021-04-22T00:00:00Z,10.14876,-84.34558,1531,R. Arias,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",7,6
Valle Occidental,José Alberto Esquivel Bonilla,JOSESQ,2021-04-22T00:00:00Z,10.14876,-84.34558,1531,R. Arias,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",12,6
Valle Occidental,José Matamoros,JOSMAT,2021-04-15T00:00:00Z,10.11834333,-84.5257716,1041,R. Montoya/ A.Zuñiga/M.Jimenez,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",85,6
Valle Occidental,José Matamoros,JOSMAT,2021-04-15T00:00:00Z,10.11834333,-84.5257716,1041,M.Jimenez,Hymenoptera,Apidae,Meliponini,Cephalotrigona,zexmeniae,CEPZEX,"Tamagá, tamagá amarillo",1,6
Valle Occidental,José Matamoros,JOSMAT,2021-04-15T00:00:00Z,10.11834333,-84.5257716,1041,R. Montoya/ A.Zuñiga/M.Jimenez,Hymenoptera,Apidae,Meliponini,Partamona,orizabaensis,PARORI,"Enreda pelo, atarrá de suelo",28,6
Valle Occidental,José Matamoros,JOSMAT,2021-04-15T00:00:00Z,10.11834333,-84.5257716,1041,R. Montoya/ A.Zuñiga,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",4,6
Valle Occidental,José Matamoros,JOSMAT,2021-04-15T00:00:00Z,10.11834333,-84.5257716,1041,M.Jimenez,Hymenoptera,Apidae,Meliponini,Trigona,fulviventris,TRIFUL,"Culo de buey, culo de señora",1,6
Valle Occidental,José Matamoros,JOSMAT,2021-04-15T00:00:00Z,10.11834333,-84.5257716,1041,A.Zuñiga,Hymenoptera,Apidae,Xylocopini,Xylocopa,Unknown,XYLSPP,"Chiquizá, carpintera",1,6
Valle Occidental,Juan Luis Chavarría,JUACHA,2021-04-16T00:00:00Z,10.02795667,-84.43975167,1043,R. Montoya/ A.Zuñiga/M.Jimenez,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",12,6
Valle Occidental,Juan Luis Chavarría,JUACHA,2021-04-16T00:00:00Z,10.02795667,-84.43975167,1043,R. Montoya/ A.Zuñiga,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",5,6
Valle Occidental,Juan Luis Chavarría,JUACHA,2021-04-16T00:00:00Z,10.02795667,-84.43975167,1043,R. Montoya,Hymenoptera,Apidae,Eucerini,Thygater,Unknown,THYSPP,Unknown,1,6
Valle Occidental,Juan Luis Chavarría,JUACHA,2021-04-16T00:00:00Z,10.02795667,-84.43975167,1043,R. Montoya,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",8,6
Valle Occidental,Juan Luis Chavarría,JUACHA,2021-04-16T00:00:00Z,10.02795667,-84.43975167,1043,R. Montoya,Hymenoptera,Apidae,Meliponini,Trigona,nigerrima,TRINIG,"Atarrá, enredapelos",1,6
Valle Occidental,Juan Luis Chavarría,JUACHA,2021-04-16T00:00:00Z,10.02795667,-84.43975167,1043,R. Montoya/ A.Zuñiga,Hymenoptera,Halictidae,Unknown,Unknown,Unknown,HLCSPP,Unknown,2,6
Valle Occidental,Luis Gerardo Quesada,LUIQUE,2021-04-19T00:00:00Z,10.109852,-84.565562,1162,A. Zuñiga/ R. Arias,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",28,6
Valle Occidental,Luis Gerardo Quesada,LUIQUE,2021-04-19T00:00:00Z,10.109852,-84.565562,1162,A. Zuñiga/ R. Arias,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",15,6
Valle Occidental,Luis Jiménez,LUIJIM,2021-05-13T00:00:00Z,10.14328167,-84.356575,1500,R. Montoya/ A.Zuñiga/M.Jimenez,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",8,6
Valle Occidental,Luis Jiménez,LUIJIM,2021-05-13T00:00:00Z,10.14328167,-84.356575,1500,R. Montoya,Hymenoptera,Apidae,Meliponini,Geotrigona,lutzi,GEOLUT,Abeja de tierra,1,6
Valle Occidental,Luis Jiménez,LUIJIM,2021-05-13T00:00:00Z,10.14328167,-84.356575,1500,A. Zuñiga/M.Jimenez,Hymenoptera,Apidae,Meliponini,Partamona,orizabaensis,PARORI,"Enreda pelo, atarrá de suelo",4,6
Valle Occidental,Luis Jiménez,LUIJIM,2021-05-13T00:00:00Z,10.14328167,-84.356575,1500,R. Montoya,Hymenoptera,Apidae,Meliponini,Trigona,fulviventris,TRIFUL,"Culo de buey, culo de señora",1,6
Valle Occidental,Marcelino Acuña,MARACU,2021-04-21T00:00:00Z,10.11778,-84.4188,1221,A. Zuñiga/ R. Arias,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",4,6
Valle Occidental,Marcelino Acuña,MARACU,2021-04-21T00:00:00Z,10.11778,-84.4188,1221,A. Zuñiga,Hymenoptera,Apidae,Meliponini,Trigona,silvestriana,TRISIL,"Atarrá, arragre",1,6
Valle Occidental,Marcelino Acuña,MARACU,2021-04-21T00:00:00Z,10.11778,-84.4188,1221,R. Arias,Hymenoptera,Halictidae,Unknown,Unknown,Unknown,HLCSPP,Unknown,1,6
Valle Occidental,María Elia Fernández,MARFER,2021-04-19T00:00:00Z,10.105118,-84.549881,1094,A. Zuñiga,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",5,6
Valle Occidental,María Elia Fernández,MARFER,2021-04-19T00:00:00Z,10.105118,-84.549881,1094,A. Zuñiga/ R. Arias,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",3,6
Valle Occidental,Mauricio Herrera,MAUHER,2021-04-20T00:00:00Z,10.0276683,-84.45459,1144,A. Zuñiga/ R. Arias,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",4,6
Valle Occidental,Mauricio Herrera,MAUHER,2021-04-20T00:00:00Z,10.0276683,-84.45459,1144,R. Arias,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",2,6
Valle Occidental,Oscar Durán Alfaro,OSCDUR,2021-04-22T00:00:00Z,10.14728,-84.33731,1504,A. Zuñiga/ R. Arias,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",12,6
Valle Occidental,Oscar Durán Alfaro,OSCDUR,2021-04-22T00:00:00Z,10.14728,-84.33731,1504,A. Zuñiga/ R. Arias,Hymenoptera,Apidae,Meliponini,Geotrigona,lutzi,GEOLUT,Abeja de tierra,4,6
Valle Occidental,Oscar Durán Alfaro,OSCDUR,2021-04-22T00:00:00Z,10.14728,-84.33731,1504,A. Zuñiga,Hymenoptera,Apidae,Meliponini,Melipona,costaricensis,MELCOS,"Jicote barcino, ocular",1,6
Valle Occidental,Oscar Durán Alfaro,OSCDUR,2021-04-22T00:00:00Z,10.14728,-84.33731,1504,A. Zuñiga,Hymenoptera,Apidae,Meliponini,Partamona,orizabaensis,PARORI,"Enreda pelo, atarrá de suelo",2,6
Valle Occidental,Oscar Durán Alfaro,OSCDUR,2021-04-22T00:00:00Z,10.14728,-84.33731,1504,A. Zuñiga,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",1,6
Valle Occidental,Oscar Durán Alfaro,OSCDUR,2021-04-22T00:00:00Z,10.14728,-84.33731,1504,A. Zuñiga/ R. Arias,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",2,6
Valle Occidental,Oscar Durán Alfaro,OSCDUR,2021-04-22T00:00:00Z,10.14728,-84.33731,1504,R. Arias,Hymenoptera,Apidae,Meliponini,Trigona,fulviventris,TRIFUL,"Culo de buey, culo de señora",1,6
Valle Occidental,Oscar Durán Alfaro,OSCDUR,2021-04-22T00:00:00Z,10.14728,-84.33731,1504,A. Zuñiga,Hymenoptera,Halictidae,Unknown,Unknown,Unknown,HLCSPP,Unknown,1,6
Valle Occidental,Pedro Sánchez,PEDSAN,2021-04-15T00:00:00Z,10.10731167,-84.50732167,908,R. Montoya/ A.Zuñiga/M.Jimenez,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",26,6
Valle Occidental,Pedro Sánchez,PEDSAN,2021-04-15T00:00:00Z,10.10731167,-84.50732167,908,R. Montoya/ A.Zuñiga,Hymenoptera,Apidae,Meliponini,Cephalotrigona,zexmeniae,CEPZEX,"Tamagá, tamagá amarillo",12,6
Valle Occidental,Pedro Sánchez,PEDSAN,2021-04-15T00:00:00Z,10.10731167,-84.50732167,908,A. Zuñiga,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",2,6
Valle Occidental,Rodrigo Vásquez,RODVAZ,2021-04-21T00:00:00Z,10.0292533,-84.45849,1232,A. Zuñiga,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",1,6
Valle Occidental,Sergio Salas,SERSAL,2021-04-20T00:00:00Z,10.05261,-84.4841283,1094,A. Zuñiga/ R. Arias,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",10,6
Valle Occidental,Sergio Salas,SERSAL,2021-04-20T00:00:00Z,10.05261,-84.4841283,1094,A. Zuñiga/ R. Arias,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",7,6
Valle Occidental,Víctor Dimas Cabezas,VICDIM,2021-04-21T00:00:00Z,10.11957,-84.40732,1238,A. Zuñiga/ R. Arias,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",11,6
Valle Occidental,Víctor Dimas Cabezas,VICDIM,2021-04-21T00:00:00Z,10.11957,-84.40732,1238,A. Zuñiga,Hymenoptera,Apidae,Exomalopsini,Exomalopsis,Unknown,EXOSPP,Unknown,1,6
